id	gene	flag	first_pos	second_pos	length	quality	essentiel
ECK0461-JW0456	priC	147	486266	485712	-604	50M	False
ECK0462-JW0457	ybaN	147	486695	486291	-454	50M	False
ECK0463-JW0458	apt	147	487399	486821	-628	50M	False
ECK0464-JW0459	dnaX	147	489459	487501	-2008	50M	True
ECK0465-JW0460	ybaB	147	489841	489485	-406	50M	False
ECK0466-JW0461	recR	147	490446	489814	-682	50M	False
ECK0467-JW0462	htpG	147	492430	490529	-1951	50M	False
ECK0468-JW0463	adk	147	493255	492584	-721	50M	True
ECK0469-JW0464	hemH	147	494453	493464	-1039	50M	True
ECK0470-JW0465	aes	147	495427	494441	-1036	50M	False
ECK0471-JW0466	gsk	147	496865	495534	-1381	50M	False
ECK0472-JW0467	ybaL	147	498692	496989	-1753	50M	False
ECK0473-JW0468	fsr	147	500150	498903	-1297	50M	False
none-JW5064	none	147	500353	500141	-262	50M	False
ECK0474-JW0469	ushA	147	502002	500323	-1729	50M	False
ECK0475-JW0470	ybaK	147	502536	502030	-556	50M	False
ECK0476-JW0471	ybaP	147	503534	502713	-871	50M	False
ECK0477-JW0472	ybaQ	147	503995	503627	-418	50M	False
ECK0478-JW0473	copA	147	506833	504302	-2581	50M	False
ECK0479-JW0474	ybaS	147	508009	507050	-1009	50M	False
ECK0480-JW0475	ybaT	147	509304	507985	-1369	50M	False
ECK0481-JW0476	cueR	147	509836	509402	-484	50M	False
ECK0482-JW5065	ybbJ	147	510313	509828	-535	50M	False
ECK0483-JW0478	ybbK	147	511227	510283	-994	50M	False
ECK0484-JW0479	ybbL	147	512032	511328	-754	50M	False
ECK0485-JW5066	ybbM	147	512798	511965	-883	50M	False
ECK0486-JW5067	ybbN	147	513769	512852	-967	50M	False
ECK0487-JW0482	ybbO	147	514603	513767	-886	50M	False
ECK0488-JW0483	tesA	147	515219	514566	-703	50M	False
ECK0489-JW0484	ybbA	147	515855	515142	-763	50M	False
ECK0490-JW0485	ybbP	147	518266	515825	-2491	50M	False
ECK0491-JW0486	rhsD	145	522977	518670	-4357	50M	False
ECK0492-JW0487	ybbC	147	523385	522990	-445	50M	False
ECK0493-JW0488	ylbH	147	524095	523358	-787	50M	False
ECK0494-JW0489	ybbD	147	524336	524049	-337	50M	False
none-JW5068	none	147	525084	524842	-292	50M	False
none-JW5069	none	147	525470	525072	-448	50M	False
ECK0496-JW0491	ybbB	147	526680	525559	-1171	50M	False
ECK0497-JW0492	ybbS	147	527675	526722	-1003	50M	False
ECK0498-JW0493	allA	147	528369	527860	-559	50M	False
ECK0499-JW0494	allR	147	529262	528420	-892	50M	False
ECK0500-JW0495	gcl	147	531133	529325	-1858	50M	False
ECK0501-JW0496	hyi	147	531922	531119	-853	50M	False
ECK0502-JW0497	glxR	147	532900	531995	-955	50M	False
ECK0503-JW0498	ybbV	147	533210	532905	-355	50M	False
ECK0504-JW0499	ybbW	147	534523	533042	-1531	50M	False
ECK0505-JW0500	allB	147	535944	534556	-1438	50M	False
ECK0506-JW0501	ybbY	147	537302	535974	-1378	50M	False
ECK0507-JW0502	glxK	147	538469	537297	-1222	50M	False
ECK0508-JW0503	ylbA	147	539500	538688	-862	50M	False
ECK0509-JW0504	allC	147	540746	539484	-1312	50M	False
ECK0510-JW0505	allD	147	541817	540741	-1126	50M	False
ECK0511-JW0506	fdrA	147	543783	542089	-1744	50M	False
ECK0512-JW0507	ylbE	147	544053	543766	-338	11M1D39M	False
ECK0512-JW0508	ylbE	147	545052	544023	-1079	50M	False
ECK0513-JW0509	ylbF	147	545878	545036	-892	50M	False
ECK0514-JW0510	ybcF	147	546768	545848	-970	50M	False
ECK0515-JW0511	purK	147	548048	546954	-1144	50M	False
ECK0516-JW0512	purE	147	548554	548018	-586	50M	False
ECK0517-JW0513	lpxH	147	549394	548645	-799	50M	True
ECK0518-JW0514	ppiB	147	549891	549370	-571	50M	False
ECK0519-JW0515	cysS	147	551432	550020	-1462	50M	True
ECK0520-JW0516	ybcI	147	552007	551459	-598	50M	False
ECK0521-JW5070	ybcJ	147	552327	552088	-289	50M	False
ECK0522-JW0518	folD	147	553195	552302	-943	50M	True
ECK0523-JW0519	sfmA	147	554190	553621	-619	50M	False
ECK0524-JW0520	sfmC	147	555102	554383	-769	50M	False
ECK0525-JW0521	sfmD	147	557736	555106	-2680	50M	False
ECK0526-JW5071	sfmH	147	558755	557751	-1054	50M	False
ECK0527-JW5072	sfmF	147	559281	558739	-592	50M	False
ECK0528-JW5073	fimZ	147	559997	559275	-772	50M	False
ECK0530-JW0525	intD	147	561432	560242	-1240	50M	False
ECK0531-JW0526	ybcC	147	561815	561525	-340	50M	False
ECK0532-JW0527	ybcD	147	562123	561860	-313	50M	False
ECK0533-JW0530	renD	147	563683	563471	-262	50M	False
ECK0534-JW0531	emrE	147	564083	563724	-409	50M	False
none-JW5075	none	147	564280	564104	-226	50M	False
ECK0535-JW0532	ybcK	147	565864	564311	-1603	50M	False
ECK0536-JW0533	ybcL	147	566880	566302	-628	50M	False
ECK0537-JW0534	ybcM	147	567687	566863	-874	50M	False
ECK0538-JW0535	ybcN	147	568357	567875	-532	50M	False
ECK0539-JW0536	ninE	147	568527	568330	-247	50M	False
ECK0540-JW0537	ybcO	147	568810	568493	-367	50M	False
ECK0541-JW0538	rusA	147	569169	568780	-439	50M	False
ECK0542-JW5076	ylcG	147	569306	569139	-217	50M	False
ECK0543-JW0539	ybcQ	147	569775	569365	-460	50M	False
ECK0544-JW5078	nmpC	147	572339	571185	-1204	50M	False
ECK0545-JW0543	essD	147	573049	572807	-292	50M	False
ECK0546-JW0544	ybcS	147	573546	573022	-574	50M	False
ECK0547-JW5079	rzpD	147	574004	573504	-550	50M	False
ECK0548-JW5080	rzoD	147	573945	573736	-259	50M	False
ECK0549-JW0546	borD	147	574347	574027	-370	50M	False
ECK0550-JW5081	ybcV	147	575171	574611	-610	50M	False
ECK0551-JW0548	ybcW	147	575522	575289	-283	50M	False
ECK0552-JW0549	nohB	147	576815	576243	-622	50M	False
ECK0553-JW5815	tfaD	147	577533	576763	-820	50M	False
ECK0554-JW0551	ybcY	147	578190	577579	-661	50M	False
ECK0555-JW0552	ylcE	147	578496	578284	-262	50M	False
ECK0556-JW0553	appY	147	579866	579090	-826	50M	False
ECK0557-JW0554	ompT	147	581087	580107	-1030	50M	False
ECK0558-JW0555	envY	147	582362	581574	-838	50M	False
ECK0559-JW0556	ybcH	147	583435	582518	-967	50M	False
ECK0560-JW0557	nfrA	147	586408	583409	-3049	50M	False
ECK0561-JW0558	nfrB	147	588632	586368	-2314	50M	False
ECK0562-JW5082	cusS	147	590236	588755	-1531	50M	False
ECK0563-JW0560	cusR	147	590897	590187	-760	50M	False
ECK0564-JW0561	cusC	147	592409	591009	-1450	50M	False
ECK0565-JW0562	cusF	147	592899	592540	-409	50M	False
ECK0566-JW0563	cusB	147	594138	592888	-1300	50M	False
ECK0567-JW0564	cusA	147	597293	594123	-3220	50M	False
ECK0568-JW0565	pheP	147	598771	597368	-1453	50M	False
ECK0569-JW0566	ybdG	147	600117	598843	-1324	50M	False
ECK0570-JW0567	nfnB	147	600878	600198	-730	50M	False
ECK0571-JW5083	ybdF	147	601451	600945	-556	50M	False
ECK0572-JW0569	ybdJ	147	601653	601378	-325	50M	False
ECK0573-JW0570	ybdK	147	602837	601692	-1195	50M	False
ECK0574-JW5084	hokE	147	603424	603146	-328	50M	False
ECK0575-JW5085	entD	147	605542	604886	-706	50M	True
ECK0576-JW5086	fepA	147	608008	605681	-2377	50M	False
ECK0577-JW0576	fes	147	609375	608224	-1201	50M	False
ECK0578-JW0577	ybdZ	147	609596	609351	-295	50M	False
ECK0579-JW0578	entF	145	613474	609566	-3958	50M	False
ECK0580-JW0579	fepE	147	614823	613663	-1210	50M	False
ECK0581-JW0580	fepC	147	615653	614811	-892	50M	False
ECK0582-JW0581	fepG	147	616642	615623	-1069	50M	False
ECK0583-JW0582	fepD	147	617643	616612	-1081	50M	False
ECK0584-JW0583	ybdA	147	618986	617709	-1327	50M	False
ECK0585-JW0584	fepB	147	619964	618981	-1033	50M	False
ECK0586-JW0585	entC	147	621496	620294	-1252	50M	False
ECK0587-JW0586	entE	147	623116	621479	-1687	50M	False
ECK0588-JW0587	entB	147	623987	623103	-934	50M	False
ECK0589-JW0588	entA	147	624733	623960	-823	50M	False
ECK0590-JW0589	ybdB	147	625149	624709	-490	50M	False
ECK0591-JW0590	cstA	147	627435	625303	-2182	50M	False
ECK0592-JW0591	ybdD	147	627815	627591	-274	50M	False
ECK0593-JW0592	ybdH	147	628931	627816	-1165	50M	False
ECK0594-JW0593	ybdL	147	630182	628995	-1237	50M	False
ECK0595-JW0594	ybdM	147	630830	630174	-706	50M	False
ECK0596-JW0595	ybdN	147	632023	630776	-1297	50M	False
ECK0597-JW0596	ybdO	147	633072	632143	-979	50M	False
ECK0598-JW0597	dsbG	147	634027	633254	-823	50M	False
ECK0599-JW0598	ahpC	147	634944	634354	-640	50M	False
ECK0600-JW0599	ahpF	147	636754	635162	-1642	50M	False
ECK0601-JW0600	uspG	147	637321	636866	-505	50M	False
ECK0602-JW0601	ybdR	147	638762	637497	-1315	50M	False
ECK0603-JW0602	rnk	147	639421	638984	-487	50M	False
ECK0604-JW0603	rna	147	640457	639624	-883	50M	False
ECK0605-JW0604	citT	147	642034	640544	-1540	50M	False
ECK0606-JW0605	citG	147	642963	642058	-955	50M	False
ECK0607-JW0606	citX	147	643489	642911	-628	50M	False
ECK0608-JW5087	citF	147	645025	643466	-1609	50M	False
ECK0609-JW0608	citE	147	645944	645009	-985	50M	False
ECK0610-JW0609	citD	147	646237	645914	-373	50M	False
ECK0611-JW0610	citC	147	647310	646225	-1135	50M	False
ECK0612-JW0611	citA	147	649329	647644	-1735	50M	False
ECK0613-JW0612	citB	147	649978	649271	-757	50M	False
ECK0614-JW0613	dcuC	129	2096308	650010	-1446299	50M	False
ECK0614-JW0616	dcuC	177	651422	3359003	2707582	50M	False
ECK0615-JW0617	crcA	147	652553	651966	-637	50M	False
ECK0616-JW0618	cspE	147	652937	652701	-286	50M	False
ECK0617-JW0619	crcB	147	653392	652982	-460	50M	False
ECK0618-JW0620	ybeH	147	653694	653440	-304	50M	False
ECK0619-JW0621	ybeM	147	654254	653664	-640	50M	False
ECK0620-JW0622	tatE	147	654586	654356	-280	50M	False
ECK0621-JW0623	lipA	147	655670	654678	-1042	50M	False
ECK0622-JW0624	ybeF	147	656832	655852	-1030	50M	False
ECK0623-JW5089	lipB	147	657732	657064	-718	50M	False
ECK0624-JW0626	ybeD	147	658096	657806	-340	50M	False
ECK0625-JW0627	dacA	147	659417	658179	-1288	50M	False
ECK0626-JW0628	rlpA	147	660644	659529	-1165	50M	False
ECK0627-JW0629	mrdB	147	661767	660628	-1189	50M	True
ECK0628-JW0630	mrdA	147	663671	661743	-1978	50M	True
ECK0629-JW0631	ybeA	147	664169	663675	-544	50M	False
ECK0630-JW5090	ybeB	147	664382	664146	-286	50M	False
ECK0631-JW0633	cobC	147	665361	664723	-688	50M	False
ECK0632-JW0634	nadD	147	666026	665358	-718	50M	True
ECK0633-JW0635	holA	147	667059	666001	-1108	50M	True
ECK0634-JW0636	rlpB	147	667640	667032	-658	50M	True
ECK0635-JW0637	leuS	147	670237	667628	-2659	50M	True
ECK0636-JW0638	ybeL	147	670936	670427	-559	50M	False
ECK0637-JW5091	ybeQ	147	672007	670997	-1060	50M	False
ECK0638-JW0640	ybeR	147	672854	672120	-784	50M	False
ECK0639-JW0641	djlB	147	674278	672824	-1504	50M	False
ECK0640-JW0642	ybeT	147	674860	674279	-631	50M	False
ECK0641-JW0643	ybeU	147	675651	674917	-784	50M	False
ECK0642-JW0644	djlC	147	677099	675621	-1528	50M	False
ECK0643-JW0645	hscC	147	678847	677150	-1747	50M	False
ECK0644-JW0646	rihA	147	679866	678904	-1012	50M	False
ECK0645-JW0647	gltL	147	680709	679957	-802	50M	False
ECK0646-JW0648	gltK	147	681383	680682	-751	50M	False
ECK0647-JW0649	gltJ	147	682123	681356	-817	50M	False
ECK0648-JW5092	gltI	147	683201	682266	-985	50M	False
ECK0649-JW0654	lnt	147	686335	684770	-1615	50M	True
ECK0650-JW0655	ybeX	147	687238	686333	-955	50M	False
ECK0651-JW0656	ybeY	147	687795	687301	-544	50M	False
ECK0652-JW0657	ybeZ	147	688871	687765	-1156	50M	False
ECK0653-JW0658	miaB	147	690409	688958	-1501	50M	False
ECK0654-JW0659	ubiF	147	691712	690510	-1252	50M	False
ECK0662-JW0660	asnB	147	694631	692940	-1741	50M	False
ECK0663-JW0661	nagD	147	695780	695001	-829	50M	False
ECK0664-JW0662	nagC	147	697048	695801	-1297	50M	False
ECK0665-JW0663	nagA	147	698205	697030	-1225	50M	False
ECK0666-JW0664	nagB	147	699065	698238	-877	50M	False
ECK0667-JW0665	nagE	147	701326	699353	-2023	50M	False
ECK0668-JW0666	glnS	147	703193	701502	-1741	50M	True
ECK0669-JW0667	ybfM	147	705176	703743	-1483	50M	False
ECK0670-JW0668	ybfN	147	705552	705199	-403	50M	False
ECK0671-JW0669	fur	147	706100	705627	-523	50M	False
none-JW0670	none	147	706381	706100	-331	50M	False
ECK0672-JW0671	fldA	147	706919	706362	-607	50M	True
ECK0673-JW5816	ybfE	147	707421	707032	-439	50M	False
ECK0674-JW0673	ybfF	147	708256	707465	-841	50M	False
ECK0675-JW0674	seqA	147	708968	708396	-622	50M	False
ECK0676-JW0675	pgm	147	710634	708967	-1717	50M	False
ECK0677-JW0676	ybfP	147	711342	710821	-571	50M	False
ECK0678-JW5094	ybfG	147	711763	711374	-439	50M	False
ECK0679-JW5095	ybfH	147	712159	711815	-394	50M	False
ECK0680-JW0679	potE	147	713719	712373	-1396	50M	False
ECK0681-JW0680	speF	147	715914	713689	-2275	50M	False
none-JW0681	none	147	716276	715992	-334	50M	False
ECK0682-JW5096	kdpE	147	717112	716483	-679	50M	False
ECK0683-JW0683	kdpD	147	719868	717157	-2761	50M	False
ECK0684-JW0684	kdpC	147	720433	719834	-649	50M	False
ECK0685-JW0685	kdpB	147	722490	720415	-2125	50M	False
ECK0686-JW0686	kdpA	147	724186	722486	-1750	50M	False
ECK0687-JW0687	kdpF	147	724275	724159	-166	50M	False
ECK0688-JW0688	ybfA	147	724776	724543	-283	50M	False
ECK0689-JW0689	rhsC	145	729212	724992	-4270	50M	False
ECK0690-JW0691	ybfB	147	729538	729185	-403	50M	False
ECK0691-JW0692	ybfO	147	731089	729629	-1510	50M	False
ECK0692-JW0693	ybfC	147	731655	731059	-646	50M	False
ECK0693-JW0694	ybfQ	147	732135	731854	-331	50M	False
ECK0694-JW0695	ybfL	147	733397	732309	-1138	50M	False
ECK0695-JW0696	ybfD	147	734289	733501	-838	50M	False
ECK0696-JW0697	ybgA	147	734946	734410	-586	50M	False
ECK0697-JW0698	phr	147	736361	734916	-1495	50M	False
ECK0698-JW0699	ybgH	147	738010	736502	-1558	50M	False
ECK0699-JW0700	ybgI	147	739006	738236	-820	50M	False
ECK0700-JW0701	ybgJ	147	739685	739002	-733	50M	False
ECK0701-JW0702	ybgK	147	740611	739652	-1009	50M	False
ECK0702-JW0703	ybgL	147	741335	740574	-811	50M	False
ECK0703-JW0704	nei	147	742162	741344	-868	50M	False
ECK0704-JW5097	abrB	147	743268	742150	-1168	50M	False
ECK0705-JW5098	ybgO	147	744463	743348	-1165	50M	False
ECK0706-JW0707	ybgP	147	745161	744406	-805	50M	False
ECK0707-JW5099	ybgQ	147	747674	745149	-2575	50M	False
ECK0708-JW0709	ybgD	147	748249	747656	-643	50M	False
ECK0709-JW0710	gltA	147	749922	748612	-1360	50M	False
ECK0710-JW0711	sdhC	147	751002	750586	-466	50M	False
ECK0711-JW0712	sdhD	147	751343	750969	-424	50M	False
ECK0712-JW0713	sdhA	147	753109	751316	-1843	50M	False
ECK0713-JW0714	sdhB	147	753841	753098	-793	50M	False
ECK0714-JW0715	sucA	147	756943	754115	-2878	50M	False
ECK0715-JW0716	sucB	147	758175	756931	-1294	50M	False
ECK0716-JW0717	sucC	147	759616	758423	-1243	50M	False
ECK0717-JW0718	sucD	147	760485	759589	-946	50M	False
ECK0718-JW0719	mngR	147	761329	760580	-799	50M	False
ECK0719-JW0720	mngA	147	763396	761393	-2053	50M	False
ECK0720-JW0721	mngB	147	766047	763387	-2710	50M	False
ECK0721-JW0722	cydA	147	768462	766867	-1645	50M	True
ECK0722-JW0723	cydB	147	769617	768451	-1216	50M	False
ECK0723-JW0724	ybgT	147	769745	769605	-190	50M	False
ECK0724-JW0725	ybgE	147	770038	769718	-370	50M	False
ECK0725-JW0726	ybgC	147	770592	770161	-481	50M	False
ECK0726-JW0727	tolQ	147	771281	770562	-769	50M	False
ECK0727-JW0728	tolR	147	771713	771258	-505	50M	False
ECK0728-JW0729	tolA	147	773043	771751	-1342	50M	False
ECK0729-JW5100	tolB	147	774468	773149	-1369	50M	False
ECK0730-JW0731	pal	147	775024	774476	-598	50M	False
ECK0731-JW0732	ybgF	147	775825	775007	-868	50M	False
ECK0739-JW0733	nadA	147	778564	777494	-1120	50M	False
ECK0740-JW0734	pnuC	147	779321	778575	-796	50M	False
none-JW0735	none	147	780277	779309	-1018	50M	False
ECK0741-JW5101	zitB	147	779626	779309	-367	50M	False
ECK0742-JW0736	ybgS	147	780771	780364	-457	50M	False
ECK0743-JW0737	aroG	147	782121	781042	-1129	50M	False
ECK0744-JW0738	gpmA	147	783049	782270	-829	50M	False
ECK0745-JW0739	galM	147	784291	783224	-1117	50M	False
ECK0746-JW0740	galK	147	785433	784258	-1225	50M	False
ECK0747-JW0741	galT	147	786483	785410	-1123	50M	False
ECK0748-JW0742	galE	147	787509	786466	-1093	50M	False
ECK0749-JW0743	modF	147	789242	787743	-1549	50M	False
ECK0750-JW0744	modE	147	790098	789283	-865	50M	False
ECK0751-JW5102	ybhT	147	790358	790176	-232	50M	False
ECK0752-JW0746	modA	147	791298	790498	-850	50M	False
ECK0753-JW0747	modB	147	791987	791271	-766	50M	False
ECK0754-JW0748	modC	147	793048	791963	-1135	50M	False
ECK0755-JW0749	ybhA	147	793885	793040	-895	50M	False
ECK0756-JW0750	ybhE	147	795017	793995	-1072	50M	False
ECK0757-JW5896	ybhD	147	796092	795049	-1093	50M	False
ECK0758-JW0752	ybhH	147	797247	796168	-1129	50M	False
ECK0759-JW0753	ybhI	147	798756	797296	-1510	50M	False
ECK0760-JW5103	ybhJ	147	801200	798909	-2341	50M	False
ECK0761-JW0755	ybhC	147	802735	801425	-1360	50M	False
ECK0762-JW0756	ybhB	147	803363	802860	-553	50M	False
ECK0763-JW0757	bioA	147	804711	803395	-1366	50M	False
ECK0764-JW0758	bioB	147	805820	804753	-1117	50M	False
ECK0765-JW0759	bioF	147	806971	805790	-1231	50M	False
ECK0766-JW0760	bioC	147	807713	806931	-832	50M	False
ECK0767-JW0761	bioD	147	808383	807679	-754	50M	False
ECK0768-JW0762	uvrB	147	810983	808935	-2098	50M	False
ECK0769-JW0763	ybhK	147	812101	811166	-985	50M	False
ECK0770-JW0764	moaA	147	813469	812453	-1066	50M	False
ECK0771-JW0765	moaB	147	814003	813464	-589	50M	False
ECK0772-JW0766	moaC	147	814491	813979	-562	50M	False
ECK0773-JW0767	moaD	147	814729	814457	-322	50M	False
ECK0774-JW0768	moaE	147	815183	814704	-529	50M	False
ECK0775-JW0769	ybhL	147	816024	815293	-781	50M	False
ECK0776-JW0770	ybhM	147	816942	816202	-790	50M	False
ECK0777-JW0771	ybhN	147	817952	816969	-1033	50M	False
ECK0778-JW0772	ybhO	147	819193	817925	-1318	50M	False
ECK0779-JW0773	ybhP	147	819951	819163	-838	50M	False
ECK0780-JW0774	ybhQ	147	820476	820039	-487	50M	False
ECK0781-JW5803	ybhR	147	821268	820429	-890	44M1D6M	False
ECK0782-JW0777	ybhS	147	822706	821546	-1210	50M	False
ECK0783-JW5104	ybhF	147	824435	822672	-1813	50M	False
ECK0784-JW0779	ybhG	147	825426	824401	-1075	50M	False
ECK0785-JW0780	ybiH	147	826097	825399	-748	50M	False
ECK0786-JW0781	rhlE	147	827672	826281	-1441	50M	False
ECK0787-JW0783	ybiA	147	828404	827895	-559	50M	False
ECK0788-JW0784	dinG	147	830656	828479	-2227	50M	False
ECK0789-JW0785	ybiB	147	831646	830657	-1039	50M	False
ECK0790-JW0786	ybiC	147	832872	831760	-1162	50M	False
ECK0791-JW0787	ybiJ	147	833379	833092	-337	50M	False
ECK0792-JW0788	ybiI	147	833910	833617	-343	50M	False
ECK0793-JW5105	ybiX	147	834697	833957	-790	50M	False
ECK0794-JW0790	fiu	147	836985	834676	-2359	50M	False
ECK0795-JW5106	ybiM	147	837510	837223	-337	50M	False
ECK0796-JW5107	ybiN	147	838694	837660	-1084	50M	False
ECK0797-JW5108	ybiO	147	841069	838682	-2437	50M	False
ECK0798-JW0794	glnQ	147	841917	841168	-799	50M	False
ECK0799-JW0795	glnP	147	842573	841887	-736	50M	False
ECK0800-JW0796	glnH	147	843458	842685	-823	50M	False
ECK0801-JW0797	dps	147	844365	843835	-580	50M	False
ECK0802-JW0798	rhtA	147	845551	844637	-964	50M	False
ECK0803-JW0799	ompX	147	846401	845859	-592	50M	False
ECK0804-JW0800	ybiP	147	848051	846441	-1660	50M	False
ECK0807-JW0801	mntR	147	849086	848592	-544	50M	False
ECK0808-JW0802	ybiR	147	850201	849056	-1195	50M	False
ECK0809-JW0803	ybiS	147	851198	850251	-997	50M	False
ECK0810-JW0804	ybiT	147	852991	851372	-1669	50M	False
ECK0811-JW0805	ybiU	147	854515	853223	-1342	50M	False
ECK0812-JW0806	ybiV	147	855482	854640	-892	50M	False
ECK0813-JW0807	ybiW	147	858060	855601	-2509	50M	False
ECK0814-JW0808	ybiY	147	858992	858039	-1003	50M	False
ECK0815-JW5109	fsaA	147	859740	858979	-811	50M	False
ECK0816-JW0810	moeB	147	860583	859807	-826	50M	False
ECK0817-JW0811	moeA	147	861818	860556	-1312	50M	False
ECK0818-JW0812	iaaA	147	862969	861977	-1042	50M	False
ECK0819-JW5897	yliA	147	864827	862911	-1966	50M	False
ECK0820-JW5111	yliB	147	866385	864820	-1615	50M	False
ECK0821-JW0815	yliC	147	867323	866376	-997	50M	False
ECK0822-JW0816	yliD	147	868237	867299	-988	50M	False
ECK0823-JW0817	yliE	147	870763	868388	-2425	50M	False
ECK0824-JW0818	yliF	147	872099	870744	-1405	50M	False
ECK0825-JW0819	yliG	147	873489	872137	-1402	50M	False
ECK0826-JW0820	yliH	147	874067	873657	-460	50M	False
ECK0827-JW0821	yliI	147	875293	874151	-1192	50M	False
ECK0828-JW0822	yliJ	147	875934	875281	-703	50M	False
ECK0829-JW0823	dacC	147	877365	876136	-1279	50M	False
ECK0830-JW0824	deoR	147	878188	877403	-835	50M	False
ECK0831-JW5112	ybjG	147	878857	878219	-688	50M	False
ECK0832-JW0826	cmr	147	880341	879082	-1309	50M	False
ECK0833-JW0827	ybjH	147	880684	880373	-361	50M	False
ECK0834-JW5113	ybjI	147	881588	880743	-895	50M	False
ECK0835-JW0829	ybjJ	147	882793	881558	-1285	50M	False
ECK0836-JW5114	ybjK	147	883395	882802	-643	50M	False
none-JW5115	none	147	883578	883426	-202	50M	False
ECK0838-JW0831	ybjL	147	885273	883561	-1762	50M	False
ECK0839-JW0832	ybjM	147	885902	885498	-454	50M	False
ECK0840-JW0833	grxA	147	886207	885923	-334	50M	False
ECK0841-JW0834	ybjC	147	886636	886322	-364	50M	False
ECK0842-JW0835	nfsA	147	887342	886593	-799	50M	False
ECK0843-JW0836	rimK	147	888305	887376	-979	50M	False
ECK0844-JW0837	ybjN	147	888869	888366	-553	50M	False
ECK0845-JW0838	potF	147	890332	889193	-1189	50M	False
ECK0846-JW5818	potG	147	891560	890319	-1291	50M	False
ECK0847-JW0840	potH	147	892523	891543	-1030	50M	False
ECK0848-JW0841	potI	147	893365	892493	-922	50M	False
ECK0849-JW0842	ybjO	147	893913	893398	-565	50M	False
ECK0850-JW0843	rumB	147	895081	893927	-1204	50M	False
ECK0851-JW0844	artJ	147	896029	895271	-808	50M	False
ECK0852-JW0845	artM	147	896988	896293	-745	50M	False
ECK0853-JW0846	artQ	147	897704	896961	-793	50M	False
ECK0854-JW0847	artI	147	898442	897684	-808	50M	False
ECK0855-JW0848	artP	147	899188	898433	-805	50M	False
ECK0856-JW0849	ybjP	147	899921	899379	-592	50M	False
ECK0857-JW0850	ybjQ	147	900352	900002	-400	50M	False
ECK0858-JW0851	ybjR	147	901179	900322	-907	50M	False
ECK0859-JW5819	ybjS	147	902243	901167	-1126	50M	False
ECK0860-JW5116	ybjT	147	903811	902279	-1582	50M	False
ECK0861-JW0854	ltaE	147	904748	903720	-1078	50M	False
ECK0862-JW0855	poxB	147	906503	904758	-1795	50M	False
ECK0863-JW5117	hcr	147	907604	906609	-1045	50M	False
ECK0864-JW0857	hcp	147	909268	907589	-1729	50M	False
ECK0865-JW0858	ybjE	147	910311	909385	-976	50M	False
ECK0866-JW0859	aqpZ	147	911501	910779	-772	50M	False
ECK0867-JW0860	ybjD	147	913567	911882	-1735	50M	False
ECK0868-JW0861	ybjX	147	914574	913555	-1069	50M	False
ECK0869-JW0862	macA	147	915786	914644	-1192	50M	False
ECK0870-JW0863	macB	147	917729	915756	-2023	50M	False
ECK0871-JW0864	cspD	147	918044	917793	-301	50M	False
ECK0872-JW0865	clpS	147	918669	918322	-397	50M	False
ECK0873-JW0866	clpA	147	920976	918673	-2353	50M	False
ECK0875-JW0867	infA	147	921897	921652	-295	50M	True
ECK0876-JW0868	aat	147	922886	922155	-781	50M	False
ECK0877-JW0869	cydC	147	924649	922901	-1798	50M	True
